Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-03-20 19:09:48;"Pull 2 (back, biceps)";"Concentration Curl (Dumbbell)";3;14;kg;7;;;;0;;;1h 14m
2024-03-21 19:05:50;"Legs & Core 2";"Elliptical Machine";1;;;;;0.45;km;300;"";"";48m
2024-03-21 19:05:50;"Legs & Core 2";"Leg Press";1;80;kg;5;;;;0;"";;48m
2024-03-21 19:05:50;"Legs & Core 2";"Leg Press";2;120;kg;7;;;;0;;;48m
2024-03-21 19:05:50;"Legs & Core 2";"Leg Press";3;120;kg;6;;;;0;;;48m
2024-03-21 19:05:50;"Legs & Core 2";"Leg Press";4;120;kg;7;;;;0;;;48m
2024-03-21 19:05:50;"Legs & Core 2";"Hanging Leg Raise";1;0;kg;9;;;;0;"";;48m
2024-03-21 19:05:50;"Legs & Core 2";"Hanging Leg Raise";2;0;kg;7;;;;0;;;48m
2024-03-21 19:05:50;"Legs & Core 2";"Hanging Leg Raise";3;0;kg;5;;;;0;;;48m
2024-03-21 19:05:50;"Legs & Core 2";"Lying Leg Curl (Machine)";1;36;kg;10;;;;0;"";;48m
2024-03-21 19:05:50;"Legs & Core 2";"Lying Leg Curl (Machine)";2;36;kg;6;;;;0;;;48m
2024-03-21 19:05:50;"Legs & Core 2";"Lying Leg Curl (Machine)";3;36;kg;6;;;;0;;;48m
2024-03-21 19:05:50;"Legs & Core 2";"Seated Calf Raise (Machine)";1;77;kg;5;;;;0;"";;48m
2024-03-21 19:05:50;"Legs & Core 2";"Seated Calf Raise (Machine)";2;77;kg;8;;;;0;;;48m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Elliptical Machine";1;;;;;0.45;km;300;"";"Push 1";1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Dumbbel external rotation";1;3;kg;10;;;;0;"";;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Dumbbel external rotation";2;3;kg;10;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Dumbbel external rotation";3;3;kg;10;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";1;40;kg;10;;;;0;"";;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";2;50;kg;7;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";3;50;kg;6;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";4;50;kg;6;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";1;20;kg;5;;;;0;"";;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";2;35;kg;5;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";3;35;kg;5;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";4;30;kg;5;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";1;16;kg;7;;;;0;"";;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";2;16;kg;7;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";3;16;kg;7;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";1;36;kg;6;;;;0;"";;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";2;36;kg;5;;;;0;;;1h 9m
2024-03-23 13:03:19;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";3;36;kg;4;;;;0;;;1h 9m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Elliptical Machine";1;;;;;0.46;km;300;"";"";1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Seated Row (Machine)";1;18;kg;10;;;;0;"";;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Seated Row (Machine)";2;37;kg;7;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Seated Row (Machine)";3;37;kg;7;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Seated Row (Machine)";4;37;kg;7;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Seated Row (Machine)";5;32;kg;8;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";1;18;kg;8;;;;0;"";;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";2;45;kg;6;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";3;39;kg;9;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";4;39;kg;8;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Lat Pulldown (Cable)";1;25;kg;3;;;;0;"";;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Lat Pulldown (Cable)";2;45;kg;7;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Lat Pulldown (Cable)";3;39;kg;10;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Lat Pulldown (Cable)";4;39;kg;10;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Bicep Curl (Machine)";1;36;kg;8;;;;0;"";;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Bicep Curl (Machine)";2;32;kg;8;;;;0;;;1h 7m
2024-03-24 12:24:06;"Pull 1 (back, biceps)";"Bicep Curl (Machine)";3;32;kg;7;;;;0;;;1h 7m
2024-03-26 17:17:20;"Legs 1";"Elliptical Machine";1;;;;;0.49;km;300;"";"";1h 3m
2024-03-26 17:17:20;"Legs 1";"Squat (Barbell)";1;20;kg;4;;;;0;"";;1h 3m
2024-03-26 17:17:20;"Legs 1";"Squat (Barbell)";2;70;kg;7;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Squat (Barbell)";3;70;kg;6;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Squat (Barbell)";4;70;kg;5;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Squat (Barbell)";5;70;kg;6;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Romanian Deadlift (Barbell)";1;60;kg;7;;;;0;"";;1h 3m
2024-03-26 17:17:20;"Legs 1";"Romanian Deadlift (Barbell)";2;60;kg;8;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Romanian Deadlift (Barbell)";3;60;kg;6;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Crunch (Machine)";1;45;kg;8;;;;0;"";;1h 3m
2024-03-26 17:17:20;"Legs 1";"Crunch (Machine)";2;45;kg;6;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Crunch (Machine)";3;45;kg;5;;;;0;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Plank";1;;;;;;km;70;"";;1h 3m
2024-03-26 17:17:20;"Legs 1";"Plank";2;;;;;;km;70;;;1h 3m
2024-03-26 17:17:20;"Legs 1";"Plank";3;;;;;;km;20;;;1h 3m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Elliptical Machine";1;;;;;0.43;km;300;"";"";1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Dumbbel external rotation";1;4;kg;10;;;;0;"";;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Dumbbel external rotation";2;4;kg;10;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Dumbbel external rotation";3;4;kg;8;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";1;12;kg;3;;;;0;"";;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";2;20;kg;9;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";3;20;kg;5;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";4;20;kg;5;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";5;20;kg;4;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";1;27;kg;5;;;;0;"";;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";2;59;kg;9;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";3;59;kg;8;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";4;59;kg;6;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";5;59;kg;8;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Triceps Pushdown (Cable - Straight Bar)";1;18;kg;9;;;;0;"";;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Triceps Pushdown (Cable - Straight Bar)";2;18;kg;10;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Triceps Pushdown (Cable - Straight Bar)";3;18;kg;9;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";1;20;kg;5;;;;0;"";;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";2;45;kg;6;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";3;45;kg;5;;;;0;;;1h 8m
2024-03-27 20:12:10;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";4;45;kg;4;;;;0;;;1h 8m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Elliptical Machine";1;;;;;0.45;km;300;"";"";50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Dumbbel external rotation";1;4;kg;10;;;;0;"";;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Dumbbel external rotation";2;4;kg;10;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Dumbbel external rotation";3;4;kg;5;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Deadlift (Barbell)";1;60;kg;3;;;;0;"";;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Deadlift (Barbell)";2;90;kg;7;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Deadlift (Barbell)";3;90;kg;6;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Deadlift (Barbell)";4;90;kg;6;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Deadlift (Barbell)";5;90;kg;5;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";1;25;kg;10;;;;0;"";;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";2;45;kg;7;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";3;45;kg;6;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";4;45;kg;3;;;;0;;;50m
2024-03-28 18:12:16;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";5;39;kg;5;;;;0;;;50m
2024-03-29 17:47:05;"Legs & Core 2";"Elliptical Machine";1;;;;;0.41;km;300;"";"";52m
2024-03-29 17:47:05;"Legs & Core 2";"Leg Press";1;80;kg;5;;;;0;"";;52m
2024-03-29 17:47:05;"Legs & Core 2";"Leg Press";2;120;kg;10;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Leg Press";3;120;kg;9;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Leg Press";4;120;kg;8;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Hanging Leg Raise";1;0;kg;9;;;;0;"";;52m
2024-03-29 17:47:05;"Legs & Core 2";"Hanging Leg Raise";2;0;kg;8;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Hanging Leg Raise";3;0;kg;7;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Lunge (Dumbbell)";1;12;kg;8;;;;0;"";;52m
2024-03-29 17:47:05;"Legs & Core 2";"Lunge (Dumbbell)";2;12;kg;4;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Lunge (Dumbbell)";3;12;kg;5;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Hip Abductor (Machine)";1;32;kg;10;;;;0;"";;52m
2024-03-29 17:47:05;"Legs & Core 2";"Hip Abductor (Machine)";2;32;kg;9;;;;0;;;52m
2024-03-29 17:47:05;"Legs & Core 2";"Hip Abductor (Machine)";3;32;kg;8;;;;0;;;52m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";1;40;kg;10;;;;0;"";"Push 1";56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";2;50;kg;8;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";3;60;kg;2;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";4;55;kg;5;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";1;20;kg;5;;;;0;"";;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";2;35;kg;7;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";3;35;kg;4;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";4;35;kg;5;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Barbell)";1;20;kg;5;;;;0;"";;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Barbell)";2;40;kg;8;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Barbell)";3;45;kg;5;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Barbell)";4;45;kg;3;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";1;36;kg;7;;;;0;"";;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";2;36;kg;5;;;;0;;;56m
2024-03-30 11:51:55;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";3;36;kg;5;;;;0;;;56m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Elliptical Machine";1;;;;;0.46;km;300;"";"";1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";1;20;kg;6;;;;0;"";;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";2;40;kg;10;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";3;40;kg;10;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";4;40;kg;6;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";5;40;kg;7;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";1;45;kg;10;;;;0;"";;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";2;45;kg;6;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";3;45;kg;5;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";4;39;kg;8;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Pull Up (Assisted)";1;36;kg;5;;;;0;"";;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Pull Up (Assisted)";2;36;kg;4;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Pull Up (Assisted)";3;36;kg;3;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Hammer Curl (Dumbbell)";1;12;kg;9;;;;0;"";;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Hammer Curl (Dumbbell)";2;12;kg;5;;;;0;;;1h 5m
2024-04-01 12:40:41;"Pull 1 (back, biceps)";"Hammer Curl (Dumbbell)";3;12;kg;6;;;;0;;;1h 5m
2024-04-05 17:37:16;"Legs 1";"Elliptical Machine";1;;;;;0.42;km;300;"";"";1h 4m
2024-04-05 17:37:16;"Legs 1";"Squat (Barbell)";1;20;kg;5;;;;0;"";;1h 4m
2024-04-05 17:37:16;"Legs 1";"Squat (Barbell)";2;65;kg;7;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Squat (Barbell)";3;75;kg;6;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Squat (Barbell)";4;75;kg;5;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Squat (Barbell)";5;75;kg;6;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Romanian Deadlift (Barbell)";1;65;kg;7;;;;0;"";;1h 4m
2024-04-05 17:37:16;"Legs 1";"Romanian Deadlift (Barbell)";2;65;kg;7;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Romanian Deadlift (Barbell)";3;65;kg;6;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Crunch (Machine)";1;45;kg;5;;;;0;"";;1h 4m
2024-04-05 17:37:16;"Legs 1";"Crunch (Machine)";2;45;kg;5;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Crunch (Machine)";3;45;kg;5;;;;0;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Plank";1;;;;;;km;70;"";;1h 4m
2024-04-05 17:37:16;"Legs 1";"Plank";2;;;;;;km;70;;;1h 4m
2024-04-05 17:37:16;"Legs 1";"Plank";3;;;;;;km;35;;;1h 4m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Elliptical Machine";1;;;;;0.46;km;300;"";"";1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Dumbbel external rotation";1;6;kg;7;;;;0;"";;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";1;12;kg;6;;;;0;"";;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";2;20;kg;9;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";3;20;kg;8;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";4;20;kg;5;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";5;20;kg;5;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";1;27;kg;7;;;;0;"";;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";2;59;kg;9;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";3;59;kg;6;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";4;59;kg;7;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";5;59;kg;6;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Triceps Pushdown (Cable - Straight Bar)";1;18;kg;10;;;;0;"";;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Triceps Pushdown (Cable - Straight Bar)";2;18;kg;10;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Triceps Pushdown (Cable - Straight Bar)";3;18;kg;10;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";1;20;kg;8;;;;0;"";;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";2;45;kg;8;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";3;45;kg;6;;;;0;;;1h 22m
2024-04-06 11:14:08;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";4;45;kg;5;;;;0;;;1h 22m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Elliptical Machine";1;;;;;0.46;km;300;"";"";1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";1;12.5;kg;8;;;;0;"";;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";2;45;kg;9;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";3;45;kg;7;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";4;45;kg;3;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";5;39;kg;8;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Deadlift (Barbell)";1;60;kg;3;;;;0;"";;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Deadlift (Barbell)";2;95;kg;7;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Deadlift (Barbell)";3;95;kg;5;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Deadlift (Barbell)";4;95;kg;4;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Deadlift (Barbell)";5;95;kg;3;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Seated Row (Machine)";1;23;kg;9;;;;0;"";;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Seated Row (Machine)";2;36;kg;7;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Seated Row (Machine)";3;36;kg;6;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Seated Row (Machine)";4;36;kg;5;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Concentration Curl (Dumbbell)";1;14;kg;7;;;;0;"";;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Concentration Curl (Dumbbell)";2;14;kg;4;;;;0;;;1h 27m
2024-04-08 17:58:04;"Pull 2 (back, biceps)";"Concentration Curl (Dumbbell)";3;14;kg;3;;;;0;;;1h 27m
2024-04-10 18:20:27;"Legs & Core 2";"Elliptical Machine";1;;;;;0.45;km;300;"";"";44m
2024-04-10 18:20:27;"Legs & Core 2";"Hanging Leg Raise";1;0;kg;10;;;;0;"";;44m
2024-04-10 18:20:27;"Legs & Core 2";"Hanging Leg Raise";2;0;kg;8;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Hanging Leg Raise";3;0;kg;9;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Leg Press";1;80;kg;5;;;;0;"";;44m
2024-04-10 18:20:27;"Legs & Core 2";"Leg Press";2;140;kg;8;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Leg Press";3;120;kg;9;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Leg Press";4;120;kg;9;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Seated Calf Raise (Machine)";1;82;kg;10;;;;0;"";;44m
2024-04-10 18:20:27;"Legs & Core 2";"Seated Calf Raise (Machine)";2;82;kg;6;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Seated Calf Raise (Machine)";3;82;kg;8;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Hip Adductor (Machine)";1;39;kg;12;;;;0;"";;44m
2024-04-10 18:20:27;"Legs & Core 2";"Hip Adductor (Machine)";2;45;kg;10;;;;0;;;44m
2024-04-10 18:20:27;"Legs & Core 2";"Hip Adductor (Machine)";3;45;kg;8;;;;0;;;44m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Elliptical Machine";1;;;;;0.41;km;300;"";"Push 1";1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Dumbbel external rotation";1;5;kg;10;;;;0;"";;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Dumbbel external rotation";2;5;kg;6;;;;0;;;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Dumbbel external rotation";3;5;kg;4;;;;0;;;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";1;40;kg;10;;;;0;"";;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";2;55;kg;5;;;;0;;;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";3;55;kg;3;;;;0;;;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";4;55;kg;5;;;;0;;;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";5;60;kg;2;;;;0;;;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";1;16;kg;10;;;;0;"";;1h 42m
2024-04-12 19:22:15;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";2;18;kg;8;;;;0;;;1h 42m
